feedback_id,customer_id,feedback_text,sentiment,source,date,timestamp
F240,CUST3269,Impressive features and functionality. Love it!,Positive,review_site,2025-01-30,2025-01-30 13:00:35
F241,CUST5239,Difficult to use and confusing interface.,Negative,review_site,2024-10-30,2024-10-30 13:00:35
F242,CUST2512,"It's fine, not great but not terrible either.",Neutral,email,2025-08-29,2025-08-29 13:00:35
F243,CUST8469,Standard quality. Meets basic expectations. Issue with technical issues.,Neutral,social_media,2025-05-13,2025-05-13 13:00:35
F244,CUST5493,Terrible experience. Product broke after one day.,Negative,email,2025-07-25,2025-07-25 13:00:35
F245,CUST7037,Excellent service and fast delivery. Highly recommended! )?,Positive,email,2024-11-03,2024-11-03 13:00:35
F246,CUST3714,Product is okay. Nothing special but does the job.,Neutral,review_site,2025-06-12,2025-06-12 13:00:35
F247,CUST1162,Excellent service and fast delivery. Highly recommended!,Positive,chat,2024-12-12,2024-12-12 13:00:35
F248,CUST6925,Extremely disappointed with the quality. Not recommended.,Negative,review_site,2024-12-02,2024-12-02 13:00:35
F249,CUST8979,Decent product with room for improvement. $<.,Neutral,email,2025-03-18,2025-03-18 13:00:35
F250,CUST7485,Impressive features and functionality. Love it!,Positive,review_site,2025-02-07,2025-02-07 13:00:35
F251,CUST2303,Impressive features and functionality. Love it!,Positive,chat,2025-09-09,2025-09-09 13:00:35
F252,CUST8513,Fantastic experience overall. Will definitely buy again! Issue with product quality.,Positive,social_media,2025-03-02,2025-03-02 13:00:35
F253,CUST4484,Decent product with room for improvement. Issue with product quality.,Neutral,chat,2025-06-02,2025-06-02 13:00:35
F254,CUST6287,Functional but could be better.,Neutral,review_site,2025-10-05,2025-10-05 13:00:35
F255,CUST2800,This is exactly what I was looking for. Great quality! Issue with pricing.,Positive,chat,2024-12-08,2024-12-08 13:00:35
F256,CUST4107,Overpriced for the features provided. Not worth it. Issue with product features.,Negative,social_media,2025-09-19,2025-09-19 13:00:35
F257,CUST6566,Mediocre experience overall. [,Neutral,review_site,2025-03-03,2025-03-03 13:00:35
F258,CUST2122,User-friendly interface and intuitive design.,Positive,review_site,2025-04-02,2025-04-02 13:00:35
F259,CUST4047,Difficult to use and confusing interface.,Negative,email,2025-03-18,2025-03-18 13:00:35
F260,CUST2177,It's alright. Nothing remarkable to mention. /!/?.,Neutral,email,2025-02-19,2025-02-19 13:00:35
F261,CUST9509,This is exactly what I was looking for. Great quality!,Positive,review_site,2025-08-22,2025-08-22 13:00:35
F262,CUST5388,Overpriced for the features provided. Not worth it. Issue with return process.,Negative,social_media,2025-08-26,2025-08-26 13:00:35
F263,CUST4616,Difficult to use and confusing interface.,Negative,email,2025-08-16,2025-08-16 13:00:35
F264,CUST2199,Impressive features and functionality. Love it! Issue with product availability.,Positive,chat,2025-03-15,2025-03-15 13:00:35
F265,CUST9417,Functional but could be better. Issue with product availability.,Neutral,review_site,2025-05-03,2025-05-03 13:00:35
F266,CUST5431,Reliable and durable product. No complaints whatsoever. !>#,Positive,review_site,2025-10-21,2025-10-21 13:00:35
F267,CUST4075,It's alright. Nothing remarkable to mention.,Neutral,chat,2024-12-15,2024-12-15 13:00:35
F268,CUST7401,Functional but could be better. {+!$:,Neutral,email,2025-03-28,2025-03-28 13:00:35
F269,CUST7330,Excellent service and fast delivery. Highly recommended!,Positive,email,2025-09-29,2025-09-29 13:00:35
F270,CUST3485,Impressive features and functionality. Love it! Issue with customer service.,Positive,social_media,2025-03-22,2025-03-22 13:00:35
F271,CUST3027,The product exceeded my expectations. Very satisfied! Issue with pricing.,Positive,review_site,2025-08-12,2025-08-12 13:00:35
F272,CUST1259,Functional but could be better. Issue with delivery delays.,Neutral,social_media,2025-05-31,2025-05-31 13:00:35
F273,CUST4770,Reliable and durable product. No complaints whatsoever. <&!$,Positive,email,2025-03-22,2025-03-22 13:00:35
F274,CUST8199,The product exceeded my expectations. Very satisfied! #`\#,Positive,chat,2025-05-04,2025-05-04 13:00:35
F275,CUST2041,User-friendly interface and intuitive design. Issue with delivery delays.,Positive,review_site,2025-09-20,2025-09-20 13:00:35
F276,CUST1888,Horrible experience. Will never buy from here again.,Negative,review_site,2025-09-06,2025-09-06 13:00:35
F277,CUST1334,Overpriced for the features provided. Not worth it.,Negative,review_site,2024-12-12,2024-12-12 13:00:35
F278,CUST7452,Functional but could be better. Issue with pricing.,Neutral,review_site,2025-06-19,2025-06-19 13:00:35
F279,CUST4075,Horrible experience. Will never buy from here again.,Negative,email,2024-11-21,2024-11-21 13:00:35
F280,CUST5063,Overpriced for the features provided. Not worth it.,Negative,email,2025-08-08,2025-08-08 13:00:35
F281,CUST1437,Terrible experience. Product broke after one day.,Negative,email,2024-11-07,2024-11-07 13:00:35
F282,CUST7022,Decent product with room for improvement.,Neutral,review_site,2025-01-05,2025-01-05 13:00:35
F283,CUST4492,Impressive features and functionality. Love it! . Issue with return process.,Positive,review_site,2025-02-23,2025-02-23 13:00:35
F284,CUST4122,I absolutely love this product! It's amazing and works perfectly.,Positive,chat,2025-04-03,2025-04-03 13:00:35
F285,CUST3145,The product exceeded my expectations. Very satisfied! Issue with pricing.,Positive,email,2025-05-01,2025-05-01 13:00:35
F286,CUST4408,Late delivery and damaged packaging. Very upset! Issue with technical issues.,Negative,email,2025-01-19,2025-01-19 13:00:35
F287,CUST1185,Overpriced for the features provided. Not worth it.,Negative,social_media,2025-07-09,2025-07-09 13:00:35
F288,CUST4323,Acceptable product for the price point.,Neutral,chat,2025-10-19,2025-10-19 13:00:35
F289,CUST5649,Standard quality. Meets basic expectations.,Neutral,social_media,2025-05-11,2025-05-11 13:00:35
F290,CUST3462,Acceptable product for the price point. ^/; Issue with pricing.,Neutral,email,2025-10-08,2025-10-08 13:00:35
F291,CUST9255,Waste of money. Product doesn't work as advertised.,Negative,email,2025-09-17,2025-09-17 13:00:35
F292,CUST5339,Horrible experience. Will never buy from here again.,Negative,review_site,2025-03-01,2025-03-01 13:00:35
F293,CUST5060,Excellent service and fast delivery. Highly recommended! {=+ Issue with product features.,Positive,email,2025-04-23,2025-04-23 13:00:35
F294,CUST3743,Mediocre experience overall. |,Neutral,social_media,2025-10-23,2025-10-23 13:00:35
F295,CUST7320,Standard quality. Meets basic expectations.,Neutral,social_media,2025-05-16,2025-05-16 13:00:35
F296,CUST7228,Outstanding customer support. They resolved my issue quickly.,Positive,social_media,2025-02-16,2025-02-16 13:00:35
F297,CUST6710,Reliable and durable product. No complaints whatsoever. Issue with technical issues.,Positive,email,2025-10-17,2025-10-17 13:00:35
F298,CUST8406,Satisfactory service. Nothing to complain about.,Neutral,social_media,2025-05-04,2025-05-04 13:00:35
F299,CUST7481,Product is okay. Nothing special but does the job.,Neutral,email,2024-12-16,2024-12-16 13:00:35
F300,CUST6769,Overpriced for the features provided. Not worth it.,Negative,social_media,2025-04-03,2025-04-03 13:00:35
F301,CUST1196,I absolutely love this product! It's amazing and works perfectly. Issue with return process.,Positive,review_site,2024-12-28,2024-12-28 13:00:35
F302,CUST9656,This is exactly what I was looking for. Great quality! Issue with product quality.,Positive,review_site,2025-07-02,2025-07-02 13:00:35
F303,CUST9424,Outstanding customer support. They resolved my issue quickly.,Positive,review_site,2025-03-21,2025-03-21 13:00:35
F304,CUST8448,Mediocre experience overall. Issue with pricing.,Neutral,email,2025-08-07,2025-08-07 13:00:35
F305,CUST4077,Fantastic experience overall. Will definitely buy again! ?*.>$ Issue with return process.,Positive,chat,2025-04-07,2025-04-07 13:00:35
F306,CUST3321,Reliable and durable product. No complaints whatsoever.,Positive,review_site,2025-04-11,2025-04-11 13:00:35
F307,CUST2053,Outstanding customer support. They resolved my issue quickly. .{&+~,Positive,email,2025-10-01,2025-10-01 13:00:35
F308,CUST4087,Reliable and durable product. No complaints whatsoever.,Positive,social_media,2025-10-26,2025-10-26 13:00:35
F309,CUST7178,Reliable and durable product. No complaints whatsoever.,Positive,review_site,2025-02-20,2025-02-20 13:00:35
F310,CUST5500,Waste of money. Product doesn't work as advertised. }][,Negative,review_site,2025-05-10,2025-05-10 13:00:35
F311,CUST5147,Fantastic experience overall. Will definitely buy again!,Positive,email,2025-09-03,2025-09-03 13:00:35
F312,CUST1464,This is exactly what I was looking for. Great quality! Issue with product quality.,Positive,chat,2025-01-30,2025-01-30 13:00:35
F313,CUST3935,Waste of money. Product doesn't work as advertised.,Negative,chat,2025-03-22,2025-03-22 13:00:35
F314,CUST3798,Extremely disappointed with the quality. Not recommended. @:,Negative,social_media,2024-11-02,2024-11-02 13:00:35
F315,CUST7000,User-friendly interface and intuitive design. Issue with technical issues.,Positive,chat,2025-09-26,2025-09-26 13:00:35
F316,CUST3175,Poor customer service. No one responded to my queries.,Negative,chat,2025-10-26,2025-10-26 13:00:35
F317,CUST8775,Decent product with room for improvement.,Neutral,social_media,2025-08-10,2025-08-10 13:00:35
F318,CUST9090,"It's fine, not great but not terrible either.",Neutral,email,2024-12-01,2024-12-01 13:00:35
F319,CUST2704,Average experience. Some good points and some bad.,Neutral,social_media,2024-11-10,2024-11-10 13:00:35
F320,CUST2157,Acceptable product for the price point.,Neutral,email,2025-10-13,2025-10-13 13:00:35
F321,CUST6163,Impressive features and functionality. Love it! *\ Issue with technical issues.,Positive,social_media,2024-11-09,2024-11-09 13:00:35
F322,CUST4206,Great value for money. Worth every penny! Issue with delivery delays.,Positive,email,2025-07-21,2025-07-21 13:00:35
F323,CUST9992,This is exactly what I was looking for. Great quality! {,Positive,social_media,2024-12-01,2024-12-01 13:00:35
F324,CUST9258,"Outstanding customer support. They resolved my issue quickly. ,:# Issue with product features.",Positive,email,2025-06-23,2025-06-23 13:00:35
F325,CUST7647,"Poor customer service. No one responded to my queries. ""@(&^",Negative,review_site,2024-12-03,2024-12-03 13:00:35
F326,CUST3973,Impressive features and functionality. Love it!,Positive,review_site,2025-07-23,2025-07-23 13:00:35
F327,CUST2924,Great value for money. Worth every penny!,Positive,review_site,2024-12-03,2024-12-03 13:00:35
F328,CUST1990,Product stopped working within a week. Poor quality. Issue with product availability.,Negative,email,2025-09-18,2025-09-18 13:00:35
F329,CUST8784,Late delivery and damaged packaging. Very upset! '`{,Negative,email,2025-06-29,2025-06-29 13:00:35
F330,CUST3265,"Functional but could be better. ,^|%<",Neutral,chat,2025-05-23,2025-05-23 13:00:35
F331,CUST8744,Mediocre experience overall. ? Issue with delivery delays.,Neutral,chat,2024-12-04,2024-12-04 13:00:35
F332,CUST5540,Standard quality. Meets basic expectations. Issue with delivery delays.,Neutral,chat,2025-10-17,2025-10-17 13:00:35
F333,CUST4552,Acceptable product for the price point. ],Neutral,email,2025-09-26,2025-09-26 13:00:35
F334,CUST1677,Overpriced for the features provided. Not worth it. !%> Issue with pricing.,Negative,review_site,2025-01-09,2025-01-09 13:00:35
F335,CUST8813,It's alright. Nothing remarkable to mention. %,Neutral,review_site,2024-12-13,2024-12-13 13:00:35
F336,CUST2440,The product exceeded my expectations. Very satisfied! Issue with product availability.,Positive,review_site,2025-03-17,2025-03-17 13:00:35
F337,CUST1089,Reliable and durable product. No complaints whatsoever.,Positive,chat,2025-03-21,2025-03-21 13:00:35
F338,CUST7189,Horrible experience. Will never buy from here again.,Negative,review_site,2025-10-09,2025-10-09 13:00:35
F339,CUST3466,Decent product with room for improvement. `= Issue with website navigation.,Neutral,email,2025-08-11,2025-08-11 13:00:35
F340,CUST9192,This is exactly what I was looking for. Great quality! Issue with pricing.,Positive,email,2025-03-02,2025-03-02 13:00:35
F341,CUST8825,It's alright. Nothing remarkable to mention.,Neutral,chat,2025-01-26,2025-01-26 13:00:35
F342,CUST1879,Outstanding customer support. They resolved my issue quickly. ^,Positive,chat,2024-11-06,2024-11-06 13:00:35
F343,CUST5588,Terrible experience. Product broke after one day. ?^],Negative,chat,2025-08-31,2025-08-31 13:00:35
F344,CUST2923,Outstanding customer support. They resolved my issue quickly. ^):~,Positive,email,2025-06-19,2025-06-19 13:00:35
F345,CUST1114,"Fantastic experience overall. Will definitely buy again! +'""*)",Positive,review_site,2024-11-10,2024-11-10 13:00:35
F346,CUST6190,Great value for money. Worth every penny!,Positive,social_media,2025-04-16,2025-04-16 13:00:35
F347,CUST5320,Acceptable product for the price point.,Neutral,social_media,2025-02-19,2025-02-19 13:00:35
F348,CUST5088,Reliable and durable product. No complaints whatsoever.,Positive,review_site,2025-09-25,2025-09-25 13:00:35
F349,CUST1008,"It's fine, not great but not terrible either.",Neutral,chat,2025-09-18,2025-09-18 13:00:35
F350,CUST3967,Outstanding customer support. They resolved my issue quickly.,Positive,chat,2025-05-21,2025-05-21 13:00:35
F351,CUST4228,Acceptable product for the price point. ]$:|,Neutral,social_media,2025-01-31,2025-01-31 13:00:35
F352,CUST3382,It's alright. Nothing remarkable to mention.,Neutral,chat,2025-07-30,2025-07-30 13:00:35
F353,CUST1058,Functional but could be better. : Issue with product features.,Neutral,email,2025-10-17,2025-10-17 13:00:35
F354,CUST3100,This is exactly what I was looking for. Great quality! Issue with product features.,Positive,chat,2025-10-23,2025-10-23 13:00:35
F355,CUST7561,Excellent service and fast delivery. Highly recommended!,Positive,email,2025-05-03,2025-05-03 13:00:35
F356,CUST2937,Product stopped working within a week. Poor quality. +[\,Negative,chat,2024-12-18,2024-12-18 13:00:35
F357,CUST2460,Poor customer service. No one responded to my queries.,Negative,social_media,2025-06-09,2025-06-09 13:00:35
F358,CUST5288,Extremely disappointed with the quality. Not recommended. }\@~,Negative,chat,2025-05-01,2025-05-01 13:00:35
F359,CUST3575,Difficult to use and confusing interface.,Negative,email,2025-01-27,2025-01-27 13:00:35
F360,CUST4035,Satisfactory service. Nothing to complain about.,Neutral,social_media,2025-07-16,2025-07-16 13:00:35
F361,CUST2310,"Excellent service and fast delivery. Highly recommended! }["">]",Positive,social_media,2025-08-24,2025-08-24 13:00:35
F362,CUST9159,Excellent service and fast delivery. Highly recommended!,Positive,social_media,2024-11-13,2024-11-13 13:00:35
