feedback_id,customer_id,feedback_text,sentiment,source,date,timestamp,cleaned_text,processed_text
F1255,CUST8566,The product exceeded my expectations. Very satisfied! ( Issue with pricing.,Positive,review_site,2025-09-21,2025-09-21 13:00:35,the product exceeded my expectations very satisfied issue with pricing,product exceeded expectation satisfied issue pricing
F1258,CUST5493,Satisfactory service. Nothing to complain about. Issue with website navigation.,Neutral,email,2025-05-12,2025-05-12 13:00:35,satisfactory service nothing to complain about issue with website navigation,satisfactory service nothing complain issue website navigation
F1259,CUST2816,Frequent crashes and bugs. Needs improvement. @ Issue with product quality.,Negative,email,2025-07-13,2025-07-13 13:00:35,frequent crashes and bugs needs improvement issue with product quality,frequent crash bug need improvement issue product quality
F1261,CUST1541,Difficult to use and confusing interface. |,Negative,social_media,2024-11-17,2024-11-17 13:00:35,difficult to use and confusing interface,difficult use confusing interface
F1262,CUST7947,Terrible experience. Product broke after one day. Issue with product quality.,Negative,chat,2025-08-09,2025-08-09 13:00:35,terrible experience product broke after one day issue with product quality,terrible experience product broke one day issue product quality
F1264,CUST8956,Average experience. Some good points and some bad. [@' Issue with return process.,Neutral,review_site,2024-12-24,2024-12-24 13:00:35,average experience some good points and some bad issue with return process,average experience good point bad issue return process
F1265,CUST8967,Great value for money. Worth every penny! Issue with product quality.,Positive,social_media,2025-08-22,2025-08-22 13:00:35,great value for money worth every penny issue with product quality,great value money worth every penny issue product quality
F1267,CUST2666,Mediocre experience overall. _#',Neutral,chat,2025-06-01,2025-06-01 13:00:35,mediocre experience overall,mediocre experience overall
F1270,CUST8997,Waste of money. Product doesn't work as advertised. `|,Negative,review_site,2025-03-23,2025-03-23 13:00:35,waste of money product doesnt work as advertised,waste money product doesnt work advertised
F1271,CUST4647,User-friendly interface and intuitive design. '):~,Positive,email,2025-02-16,2025-02-16 13:00:35,userfriendly interface and intuitive design,userfriendly interface intuitive design
F1273,CUST2153,It's alright. Nothing remarkable to mention. Issue with delivery delays.,Neutral,chat,2025-05-15,2025-05-15 13:00:35,its alright nothing remarkable to mention issue with delivery delays,alright nothing remarkable mention issue delivery delay
F1274,CUST8179,Decent product with room for improvement. Issue with delivery delays.,Neutral,chat,2025-08-28,2025-08-28 13:00:35,decent product with room for improvement issue with delivery delays,decent product room improvement issue delivery delay
F1278,CUST7927,"It's fine, not great but not terrible either. `<`",Neutral,review_site,2025-04-09,2025-04-09 13:00:35,its fine not great but not terrible either,fine great terrible either
F1281,CUST8025,Waste of money. Product doesn't work as advertised. +&!,Negative,social_media,2025-06-05,2025-06-05 13:00:35,waste of money product doesnt work as advertised,waste money product doesnt work advertised
F1282,CUST8635,I absolutely love this product! It's amazing and works perfectly. (.}` Issue with website navigation.,Positive,email,2025-10-27,2025-10-27 13:00:35,i absolutely love this product its amazing and works perfectly issue with website navigation,absolutely love product amazing work perfectly issue website navigation
F1285,CUST3849,Extremely disappointed with the quality. Not recommended. Issue with return process.,Negative,email,2025-01-03,2025-01-03 13:00:35,extremely disappointed with the quality not recommended issue with return process,extremely disappointed quality recommended issue return process
F1286,CUST9553,Outstanding customer support. They resolved my issue quickly. %;@> Issue with pricing.,Positive,review_site,2025-01-02,2025-01-02 13:00:35,outstanding customer support they resolved my issue quickly issue with pricing,outstanding customer support resolved issue quickly issue pricing
F1288,CUST5365,User-friendly interface and intuitive design. ! Issue with product availability.,Positive,email,2024-12-15,2024-12-15 13:00:35,userfriendly interface and intuitive design issue with product availability,userfriendly interface intuitive design issue product availability
F1291,CUST5922,Extremely disappointed with the quality. Not recommended. {',Negative,chat,2024-11-04,2024-11-04 13:00:35,extremely disappointed with the quality not recommended,extremely disappointed quality recommended
F1297,CUST3215,User-friendly interface and intuitive design. +?' Issue with technical issues.,Positive,review_site,2025-08-04,2025-08-04 13:00:35,userfriendly interface and intuitive design issue with technical issues,userfriendly interface intuitive design issue technical issue
F1298,CUST6277,Average experience. Some good points and some bad. !|\,Neutral,review_site,2025-01-29,2025-01-29 13:00:35,average experience some good points and some bad,average experience good point bad
F1299,CUST2173,Standard quality. Meets basic expectations. *,Neutral,social_media,2024-11-19,2024-11-19 13:00:35,standard quality meets basic expectations,standard quality meet basic expectation
F1300,CUST3299,Outstanding customer support. They resolved my issue quickly. / Issue with website navigation.,Positive,chat,2025-06-12,2025-06-12 13:00:35,outstanding customer support they resolved my issue quickly issue with website navigation,outstanding customer support resolved issue quickly issue website navigation
F1304,CUST4491,It's alright. Nothing remarkable to mention. : Issue with delivery delays.,Neutral,email,2025-09-07,2025-09-07 13:00:35,its alright nothing remarkable to mention issue with delivery delays,alright nothing remarkable mention issue delivery delay
F1305,CUST6127,Outstanding customer support. They resolved my issue quickly. =|@,Positive,chat,2025-07-13,2025-07-13 13:00:35,outstanding customer support they resolved my issue quickly,outstanding customer support resolved issue quickly
F1308,CUST7075,Decent product with room for improvement. &@ Issue with product quality.,Neutral,review_site,2025-09-22,2025-09-22 13:00:35,decent product with room for improvement issue with product quality,decent product room improvement issue product quality
F1309,CUST7042,Mediocre experience overall. \,Neutral,email,2025-09-25,2025-09-25 13:00:35,mediocre experience overall,mediocre experience overall
F1313,CUST7191,Horrible experience. Will never buy from here again. `,Negative,social_media,2025-05-31,2025-05-31 13:00:35,horrible experience will never buy from here again,horrible experience never buy
F1316,CUST6188,Late delivery and damaged packaging. Very upset! &~>[ Issue with website navigation.,Negative,social_media,2025-04-02,2025-04-02 13:00:35,late delivery and damaged packaging very upset issue with website navigation,late delivery damaged packaging upset issue website navigation
F1320,CUST7966,Functional but could be better. &[.\,Neutral,social_media,2025-04-13,2025-04-13 13:00:35,functional but could be better,functional could better
F1321,CUST8372,Reliable and durable product. No complaints whatsoever. @;(; Issue with technical issues.,Positive,email,2025-10-04,2025-10-04 13:00:35,reliable and durable product no complaints whatsoever issue with technical issues,reliable durable product complaint whatsoever issue technical issue
F1322,CUST6661,"Excellent service and fast delivery. Highly recommended! ?"" Issue with product availability.",Positive,social_media,2025-10-20,2025-10-20 13:00:35,excellent service and fast delivery highly recommended issue with product availability,excellent service fast delivery highly recommended issue product availability
F1324,CUST7115,Product stopped working within a week. Poor quality. Issue with delivery delays.,Negative,email,2025-02-05,2025-02-05 13:00:35,product stopped working within a week poor quality issue with delivery delays,product stopped working within week poor quality issue delivery delay
F1326,CUST5228,User-friendly interface and intuitive design. /=*~,Positive,review_site,2025-09-26,2025-09-26 13:00:35,userfriendly interface and intuitive design,userfriendly interface intuitive design
F1327,CUST1610,"Great value for money. Worth every penny! "".(>",Positive,review_site,2025-05-22,2025-05-22 13:00:35,great value for money worth every penny,great value money worth every penny
F1329,CUST6079,This is exactly what I was looking for. Great quality! @;]),Positive,chat,2025-06-23,2025-06-23 13:00:35,this is exactly what i was looking for great quality,exactly looking great quality
F1333,CUST1756,Excellent service and fast delivery. Highly recommended! &}.,Positive,social_media,2024-12-25,2024-12-25 13:00:35,excellent service and fast delivery highly recommended,excellent service fast delivery highly recommended
F1339,CUST6225,This is exactly what I was looking for. Great quality! Issue with product availability.,Positive,review_site,2025-06-14,2025-06-14 13:00:35,this is exactly what i was looking for great quality issue with product availability,exactly looking great quality issue product availability
F1341,CUST6104,Frequent crashes and bugs. Needs improvement. Issue with technical issues.,Negative,email,2025-02-17,2025-02-17 13:00:35,frequent crashes and bugs needs improvement issue with technical issues,frequent crash bug need improvement issue technical issue
F1343,CUST7998,"Terrible experience. Product broke after one day. ;)},| Issue with technical issues.",Negative,chat,2025-03-03,2025-03-03 13:00:35,terrible experience product broke after one day issue with technical issues,terrible experience product broke one day issue technical issue
F1353,CUST6226,Extremely disappointed with the quality. Not recommended. ! Issue with delivery delays.,Negative,review_site,2025-08-21,2025-08-21 13:00:35,extremely disappointed with the quality not recommended issue with delivery delays,extremely disappointed quality recommended issue delivery delay
F1360,CUST8055,Standard quality. Meets basic expectations. ~|,Neutral,review_site,2025-05-06,2025-05-06 13:00:35,standard quality meets basic expectations,standard quality meet basic expectation
F1361,CUST2721,Satisfactory service. Nothing to complain about. :[=,Neutral,chat,2025-06-16,2025-06-16 13:00:35,satisfactory service nothing to complain about,satisfactory service nothing complain
F1363,CUST8275,It's alright. Nothing remarkable to mention. Issue with product quality.,Neutral,social_media,2025-02-17,2025-02-17 13:00:35,its alright nothing remarkable to mention issue with product quality,alright nothing remarkable mention issue product quality
F1367,CUST4093,Excellent service and fast delivery. Highly recommended! Issue with return process.,Positive,social_media,2024-10-30,2024-10-30 13:00:35,excellent service and fast delivery highly recommended issue with return process,excellent service fast delivery highly recommended issue return process
F1371,CUST1542,Decent product with room for improvement. { Issue with product quality.,Neutral,email,2025-01-25,2025-01-25 13:00:35,decent product with room for improvement issue with product quality,decent product room improvement issue product quality
F1374,CUST4884,"Waste of money. Product doesn't work as advertised. ,' Issue with technical issues.",Negative,review_site,2025-04-28,2025-04-28 13:00:35,waste of money product doesnt work as advertised issue with technical issues,waste money product doesnt work advertised issue technical issue
F1376,CUST3276,Poor customer service. No one responded to my queries. _!,Negative,social_media,2025-09-13,2025-09-13 13:00:35,poor customer service no one responded to my queries,poor customer service one responded query
F1377,CUST4737,Difficult to use and confusing interface. :],Negative,review_site,2025-07-17,2025-07-17 13:00:35,difficult to use and confusing interface,difficult use confusing interface
F1378,CUST1330,"Decent product with room for improvement. [""[ Issue with website navigation.",Neutral,chat,2025-01-18,2025-01-18 13:00:35,decent product with room for improvement issue with website navigation,decent product room improvement issue website navigation
F1379,CUST7205,This is exactly what I was looking for. Great quality! ; Issue with product quality.,Positive,review_site,2025-05-13,2025-05-13 13:00:35,this is exactly what i was looking for great quality issue with product quality,exactly looking great quality issue product quality
F1380,CUST2471,Poor customer service. No one responded to my queries. ``=[],Negative,chat,2025-02-20,2025-02-20 13:00:35,poor customer service no one responded to my queries,poor customer service one responded query
F1381,CUST7205,Impressive features and functionality. Love it! ],Positive,chat,2025-10-27,2025-10-27 13:00:35,impressive features and functionality love it,impressive feature functionality love
F1383,CUST8977,Late delivery and damaged packaging. Very upset! }[@<<,Negative,social_media,2025-02-11,2025-02-11 13:00:35,late delivery and damaged packaging very upset,late delivery damaged packaging upset
F1384,CUST8115,This is exactly what I was looking for. Great quality! \@{)%,Positive,review_site,2025-04-26,2025-04-26 13:00:35,this is exactly what i was looking for great quality,exactly looking great quality
F1391,CUST3387,Product stopped working within a week. Poor quality. _,Negative,review_site,2025-03-13,2025-03-13 13:00:35,product stopped working within a week poor quality,product stopped working within week poor quality
F1393,CUST2766,I absolutely love this product! It's amazing and works perfectly. @|(_ Issue with return process.,Positive,email,2024-11-06,2024-11-06 13:00:35,i absolutely love this product its amazing and works perfectly issue with return process,absolutely love product amazing work perfectly issue return process
F1395,CUST8868,Horrible experience. Will never buy from here again. &# Issue with delivery delays.,Negative,social_media,2024-12-17,2024-12-17 13:00:35,horrible experience will never buy from here again issue with delivery delays,horrible experience never buy issue delivery delay
F1396,CUST7604,Standard quality. Meets basic expectations. {={~ Issue with website navigation.,Neutral,chat,2025-09-07,2025-09-07 13:00:35,standard quality meets basic expectations issue with website navigation,standard quality meet basic expectation issue website navigation
F1397,CUST1966,Acceptable product for the price point. [~{(> Issue with delivery delays.,Neutral,social_media,2025-03-05,2025-03-05 13:00:35,acceptable product for the price point issue with delivery delays,acceptable product price point issue delivery delay
F1399,CUST9034,Waste of money. Product doesn't work as advertised. _.],Negative,review_site,2025-01-22,2025-01-22 13:00:35,waste of money product doesnt work as advertised,waste money product doesnt work advertised
F1400,CUST5873,Terrible experience. Product broke after one day. _.< Issue with product availability.,Negative,chat,2025-05-09,2025-05-09 13:00:35,terrible experience product broke after one day issue with product availability,terrible experience product broke one day issue product availability
F1403,CUST5679,"The product exceeded my expectations. Very satisfied! %""",Positive,email,2025-02-13,2025-02-13 13:00:35,the product exceeded my expectations very satisfied,product exceeded expectation satisfied
F1412,CUST3688,Impressive features and functionality. Love it! Issue with website navigation.,Positive,email,2024-11-25,2024-11-25 13:00:35,impressive features and functionality love it issue with website navigation,impressive feature functionality love issue website navigation
F1415,CUST8411,Acceptable product for the price point. +,Neutral,email,2025-04-05,2025-04-05 13:00:35,acceptable product for the price point,acceptable product price point
F1417,CUST9495,Outstanding customer support. They resolved my issue quickly. Issue with technical issues.,Positive,chat,2025-06-02,2025-06-02 13:00:35,outstanding customer support they resolved my issue quickly issue with technical issues,outstanding customer support resolved issue quickly issue technical issue
F1418,CUST1209,Frequent crashes and bugs. Needs improvement. Issue with customer service.,Negative,social_media,2025-07-07,2025-07-07 13:00:35,frequent crashes and bugs needs improvement issue with customer service,frequent crash bug need improvement issue customer service
F1419,CUST1412,Overpriced for the features provided. Not worth it. Issue with product availability.,Negative,social_media,2025-10-07,2025-10-07 13:00:35,overpriced for the features provided not worth it issue with product availability,overpriced feature provided worth issue product availability
F1421,CUST8087,The product exceeded my expectations. Very satisfied! \,Positive,review_site,2025-10-28,2025-10-28 13:00:35,the product exceeded my expectations very satisfied,product exceeded expectation satisfied
F1423,CUST8577,Standard quality. Meets basic expectations. <)^| Issue with website navigation.,Neutral,social_media,2024-11-25,2024-11-25 13:00:35,standard quality meets basic expectations issue with website navigation,standard quality meet basic expectation issue website navigation
F1425,CUST7714,Decent product with room for improvement. %`,Neutral,chat,2025-04-19,2025-04-19 13:00:35,decent product with room for improvement,decent product room improvement
F1427,CUST5868,Frequent crashes and bugs. Needs improvement. %%,Negative,social_media,2024-11-06,2024-11-06 13:00:35,frequent crashes and bugs needs improvement,frequent crash bug need improvement
F1428,CUST8239,Satisfactory service. Nothing to complain about. .)%/& Issue with customer service.,Neutral,review_site,2025-02-18,2025-02-18 13:00:35,satisfactory service nothing to complain about issue with customer service,satisfactory service nothing complain issue customer service
F1430,CUST6043,Difficult to use and confusing interface. .);. Issue with product features.,Negative,review_site,2024-11-09,2024-11-09 13:00:35,difficult to use and confusing interface issue with product features,difficult use confusing interface issue product feature
F1434,CUST8184,Frequent crashes and bugs. Needs improvement. {.~$ Issue with customer service.,Negative,email,2025-07-16,2025-07-16 13:00:35,frequent crashes and bugs needs improvement issue with customer service,frequent crash bug need improvement issue customer service
F1435,CUST6554,"Mediocre experience overall. %=;!,",Neutral,chat,2025-06-08,2025-06-08 13:00:35,mediocre experience overall,mediocre experience overall
F1438,CUST5030,I absolutely love this product! It's amazing and works perfectly. Issue with delivery delays.,Positive,chat,2025-06-29,2025-06-29 13:00:35,i absolutely love this product its amazing and works perfectly issue with delivery delays,absolutely love product amazing work perfectly issue delivery delay
F1439,CUST9891,Outstanding customer support. They resolved my issue quickly. *;:%,Positive,social_media,2025-02-10,2025-02-10 13:00:35,outstanding customer support they resolved my issue quickly,outstanding customer support resolved issue quickly
F1448,CUST4953,Fantastic experience overall. Will definitely buy again! ;:}~,Positive,email,2025-06-04,2025-06-04 13:00:35,fantastic experience overall will definitely buy again,fantastic experience overall definitely buy
F1450,CUST6003,User-friendly interface and intuitive design. Issue with product quality.,Positive,social_media,2025-04-10,2025-04-10 13:00:35,userfriendly interface and intuitive design issue with product quality,userfriendly interface intuitive design issue product quality
F1451,CUST2699,"Difficult to use and confusing interface. ]""?|+ Issue with delivery delays.",Negative,chat,2025-01-06,2025-01-06 13:00:35,difficult to use and confusing interface issue with delivery delays,difficult use confusing interface issue delivery delay
F1452,CUST6286,Standard quality. Meets basic expectations. :>`^_,Neutral,chat,2025-06-14,2025-06-14 13:00:35,standard quality meets basic expectations,standard quality meet basic expectation
F1453,CUST2401,The product exceeded my expectations. Very satisfied! Issue with return process.,Positive,review_site,2025-04-30,2025-04-30 13:00:35,the product exceeded my expectations very satisfied issue with return process,product exceeded expectation satisfied issue return process
F1456,CUST9561,Great value for money. Worth every penny! .) Issue with website navigation.,Positive,email,2025-02-14,2025-02-14 13:00:35,great value for money worth every penny issue with website navigation,great value money worth every penny issue website navigation
F1457,CUST6421,"Standard quality. Meets basic expectations. *,+*",Neutral,email,2025-01-29,2025-01-29 13:00:35,standard quality meets basic expectations,standard quality meet basic expectation
F1461,CUST5935,"Mediocre experience overall. ;,* Issue with website navigation.",Neutral,social_media,2024-12-10,2024-12-10 13:00:35,mediocre experience overall issue with website navigation,mediocre experience overall issue website navigation
F1466,CUST8838,Great value for money. Worth every penny! |$<_:,Positive,email,2025-01-17,2025-01-17 13:00:35,great value for money worth every penny,great value money worth every penny
F1469,CUST2532,"Poor customer service. No one responded to my queries. **~,",Negative,social_media,2025-05-12,2025-05-12 13:00:35,poor customer service no one responded to my queries,poor customer service one responded query
F1472,CUST8866,Excellent service and fast delivery. Highly recommended! &,Positive,chat,2024-12-01,2024-12-01 13:00:35,excellent service and fast delivery highly recommended,excellent service fast delivery highly recommended
F1477,CUST3114,"Functional but could be better. &,(",Neutral,chat,2025-04-26,2025-04-26 13:00:35,functional but could be better,functional could better
F1481,CUST8154,Product stopped working within a week. Poor quality. |($ Issue with technical issues.,Negative,chat,2024-11-02,2024-11-02 13:00:35,product stopped working within a week poor quality issue with technical issues,product stopped working within week poor quality issue technical issue
F1487,CUST5958,Product stopped working within a week. Poor quality. >@_;&,Negative,review_site,2025-03-14,2025-03-14 13:00:35,product stopped working within a week poor quality,product stopped working within week poor quality
F1489,CUST5384,Standard quality. Meets basic expectations. { Issue with product features.,Neutral,social_media,2025-09-02,2025-09-02 13:00:35,standard quality meets basic expectations issue with product features,standard quality meet basic expectation issue product feature
F1492,CUST4171,Late delivery and damaged packaging. Very upset! Issue with pricing.,Negative,review_site,2024-11-26,2024-11-26 13:00:35,late delivery and damaged packaging very upset issue with pricing,late delivery damaged packaging upset issue pricing
F1493,CUST7025,The product exceeded my expectations. Very satisfied! `,Positive,email,2025-01-31,2025-01-31 13:00:35,the product exceeded my expectations very satisfied,product exceeded expectation satisfied
F1499,CUST1477,"Frequent crashes and bugs. Needs improvement. !""{_%",Negative,email,2025-09-01,2025-09-01 13:00:35,frequent crashes and bugs needs improvement,frequent crash bug need improvement
